nta,Monday|0,Monday|1,Monday|2,Monday|3,Monday|4,Monday|5,Monday|6,Monday|7,Monday|8,Monday|9,Monday|10,Monday|11,Monday|12,Monday|13,Monday|14,Monday|15,Monday|16,Monday|17,Monday|18,Monday|19,Monday|20,Monday|21,Monday|22,Monday|23,Tuesday|0,Tuesday|1,Tuesday|2,Tuesday|3,Tuesday|4,Tuesday|5,Tuesday|6,Tuesday|7,Tuesday|8,Tuesday|9,Tuesday|10,Tuesday|11,Tuesday|12,Tuesday|13,Tuesday|14,Tuesday|15,Tuesday|16,Tuesday|17,Tuesday|18,Tuesday|19,Tuesday|20,Tuesday|21,Tuesday|22,Tuesday|23,Wednesday|0,Wednesday|1,Wednesday|2,Wednesday|3,Wednesday|4,Wednesday|5,Wednesday|6,Wednesday|7,Wednesday|8,Wednesday|9,Wednesday|10,Wednesday|11,Wednesday|12,Wednesday|13,Wednesday|14,Wednesday|15,Wednesday|16,Wednesday|17,Wednesday|18,Wednesday|19,Wednesday|20,Wednesday|21,Wednesday|22,Wednesday|23,Thursday|0,Thursday|1,Thursday|2,Thursday|3,Thursday|4,Thursday|5,Thursday|6,Thursday|7,Thursday|8,Thursday|9,Thursday|10,Thursday|11,Thursday|12,Thursday|13,Thursday|14,Thursday|15,Thursday|16,Thursday|17,Thursday|18,Thursday|19,Thursday|20,Thursday|21,Thursday|22,Thursday|23,Friday|0,Friday|1,Friday|2,Friday|3,Friday|4,Friday|5,Friday|6,Friday|7,Friday|8,Friday|9,Friday|10,Friday|11,Friday|12,Friday|13,Friday|14,Friday|15,Friday|16,Friday|17,Friday|18,Friday|19,Friday|20,Friday|21,Friday|22,Friday|23,Saturday|0,Saturday|1,Saturday|2,Saturday|3,Saturday|4,Saturday|5,Saturday|6,Saturday|7,Saturday|8,Saturday|9,Saturday|10,Saturday|11,Saturday|12,Saturday|13,Saturday|14,Saturday|15,Saturday|16,Saturday|17,Saturday|18,Saturday|19,Saturday|20,Saturday|21,Saturday|22,Saturday|23,Sunday|0,Sunday|1,Sunday|2,Sunday|3,Sunday|4,Sunday|5,Sunday|6,Sunday|7,Sunday|8,Sunday|9,Sunday|10,Sunday|11,Sunday|12,Sunday|13,Sunday|14,Sunday|15,Sunday|16,Sunday|17,Sunday|18,Sunday|19,Sunday|20,Sunday|21,Sunday|22,Sunday|23
NEW BRIGHTON-SILVER LAKE,0.003809821,0.001945614,0.001750238,0.001367628,0.001652551,0.002287521,0.004583182,0.007318438,0.009793194,0.007123063,0.006268295,0.006675327,0.006138045,0.006105482,0.006976531,0.006911406,0.006504374,0.005967092,0.004851823,0.004745995,0.004102884,0.00341093,0.003313242,0.003060882,0.002605006,0.001636269,0.000928033,0.001001299,0.0015223,0.002548021,0.004395947,0.007041656,0.009337318,0.007709189,0.006952109,0.007098641,0.00721261,0.006919547,0.007823158,0.007660345,0.007269594,0.006903266,0.005087902,0.004778558,0.00405404,0.003614446,0.003647008,0.003191132,0.002507318,0.001554863,0.001107127,0.000952455,0.001432753,0.002377068,0.004379666,0.007180047,0.010428164,0.007920846,0.007180047,0.006903266,0.007391704,0.006593921,0.008075518,0.00772547,0.007652205,0.00657764,0.005674028,0.004916949,0.004412229,0.003980775,0.004037759,0.004037759,0.003679571,0.003003897,0.002670131,0.001970036,0.001733957,0.002442193,0.004224994,0.007660345,0.009345458,0.008368581,0.006618343,0.007733611,0.007326579,0.006903266,0.007961549,0.007985971,0.008116221,0.00670789,0.006447389,0.005413528,0.005014636,0.004762276,0.005389106,0.005665888,0.007180047,0.008295316,0.006911406,0.001953754,0.001530441,0.002523599,0.004672729,0.007904565,0.009785053,0.008254612,0.007928987,0.007546376,0.006952109,0.007253313,0.00848255,0.00847441,0.008279034,0.008384863,0.007912705,0.008889582,0.008075518,0.007538236,0.008254612,0.010224648,0.010662707,0.010502966,0.009256987,0.00519158,0.003817808,0.002651699,0.003306637,0.004999891,0.005694764,0.005982298,0.006237883,0.006964704,0.006916782,0.007108471,0.007108471,0.007539772,0.007475875,0.008282567,0.008665945,0.009081272,0.00841036,0.007859253,0.00876179,0.010862383,0.012435831,0.01500766,0.012044466,0.007076523,0.004009497,0.002308256,0.002827414,0.003857743,0.003658067,0.004512681,0.005734699,0.005471127,0.005574958,0.005798596,0.006309767,0.007228277,0.007140419,0.007403992,0.007036588,0.006796976,0.005966324,0.005199567,0.005638855,0.004664435
NEW DORP-MIDLAND BEACH,0.003506904,0.002626894,0.001865095,0.001168968,0.001405389,0.002640029,0.003822131,0.00584484,0.007526053,0.007591725,0.00660664,0.006856195,0.006527833,0.007210825,0.009286072,0.009693241,0.008524273,0.007946356,0.008025163,0.005818571,0.005647823,0.004583931,0.003769594,0.002561222,0.002206591,0.001484195,0.001182103,0.000945682,0.001129565,0.002127785,0.003309887,0.006514698,0.008235314,0.007237094,0.00722396,0.00696127,0.007184556,0.008498004,0.009811451,0.010113544,0.009259803,0.009259803,0.008603079,0.006540967,0.005923647,0.005936782,0.004886024,0.003546308,0.002193457,0.001313447,0.001168968,0.000853741,0.001208371,0.002679432,0.003533173,0.006632909,0.007210825,0.007946356,0.007552322,0.007893818,0.007000674,0.008852634,0.010796536,0.00983772,0.010087275,0.009023383,0.007998894,0.006238874,0.006619774,0.005490209,0.004912293,0.003756459,0.002758239,0.001799423,0.001260909,0.001247775,0.001247775,0.002193457,0.003572577,0.00646216,0.007736204,0.006659178,0.007578591,0.007197691,0.007775608,0.008537407,0.009969065,0.009772048,0.009312341,0.008511138,0.008655617,0.007512918,0.006882464,0.005752899,0.005660958,0.004754679,0.003533173,0.002088381,0.001300313,0.001182103,0.001825692,0.002653163,0.003467501,0.00696127,0.007998894,0.007788742,0.007617994,0.008511138,0.008353524,0.009561896,0.009706375,0.010612654,0.010560116,0.0088395,0.009483089,0.009049652,0.008734424,0.008642483,0.009325475,0.008379793,0.006984566,0.004458782,0.003840222,0.002551557,0.002603104,0.00261599,0.00292527,0.003569603,0.004858268,0.004716515,0.00612116,0.006881472,0.008286117,0.008131478,0.008943337,0.008685604,0.009252616,0.008324777,0.009394369,0.00923973,0.009381483,0.009755196,0.009033543,0.008247457,0.007074772,0.00577322,0.004033522,0.003067023,0.00265465,0.002744857,0.003015477,0.002860837,0.003505169,0.004252595,0.005309301,0.005605694,0.0056959,0.006520646,0.007048999,0.006791266,0.006366006,0.006868586,0.006469099,0.005979407,0.0056959,0.00573456,0.004922701,0.004239709
NEW SPRINGVILLE-BLOOMFIELD-TRAVIS,0.002600628,0.002176448,0.001509879,0.001171545,0.001676521,0.002237045,0.004135756,0.00769584,0.007791785,0.007988726,0.007796835,0.007978626,0.008256363,0.00833716,0.009099674,0.008816887,0.009236017,0.008210915,0.007170664,0.00619101,0.005574939,0.004953818,0.004009512,0.003055107,0.002030005,0.001398784,0.001055401,0.000797863,0.001307889,0.001944159,0.004044861,0.007539297,0.00833716,0.008483603,0.008291712,0.008246264,0.009094624,0.009039077,0.010740847,0.009367311,0.009372361,0.008140219,0.007953378,0.007135316,0.006448548,0.005595138,0.004448842,0.003600481,0.002423886,0.001626024,0.00127254,0.000969555,0.001201844,0.001999706,0.003948915,0.007801885,0.00896333,0.008412906,0.007716039,0.008059423,0.008821937,0.009645048,0.010013681,0.009645048,0.009751093,0.008685593,0.007988726,0.006589941,0.00662024,0.005751681,0.005004316,0.003534834,0.002418837,0.001691671,0.001105898,0.001176595,0.001302839,0.002040104,0.003681278,0.007569596,0.008710842,0.008301811,0.008690643,0.009276416,0.009286515,0.008922932,0.011220575,0.009771292,0.009155221,0.008867385,0.008630046,0.007296908,0.006721235,0.00597387,0.005110361,0.004393294,0.003226799,0.00192396,0.001615924,0.001479581,0.001530078,0.002131,0.003590382,0.007786735,0.009003728,0.008438155,0.009028977,0.008943131,0.00897848,0.00939761,0.009513754,0.010165174,0.009968233,0.009660198,0.007402953,0.007741287,0.006317254,0.00662024,0.006877778,0.006766683,0.005613431,0.004478854,0.003819908,0.002620923,0.002269154,0.001867841,0.002685331,0.004820714,0.006198061,0.006321923,0.006792599,0.007728997,0.007337592,0.007263275,0.008244263,0.008090674,0.008140219,0.00750109,0.007416864,0.007610089,0.007233548,0.007174094,0.007322729,0.007580362,0.006668737,0.005598568,0.003790181,0.002962782,0.00235338,0.001793524,0.002521833,0.003785227,0.004013133,0.005296344,0.005945382,0.006911507,0.006520102,0.006158425,0.00586611,0.006257515,0.006019699,0.005326071,0.005350844,0.005355798,0.00510312,0.004379765,0.004032951,0.00389918
NORTH CORONA,0.006107218,0.004169157,0.003528525,0.003742743,0.004931043,0.004256056,0.005193763,0.007594615,0.008033155,0.007178306,0.005822269,0.005327144,0.004993692,0.005242265,0.00523216,0.005721223,0.005238223,0.005523173,0.00575962,0.005838436,0.005278642,0.005686867,0.005218014,0.004621843,0.003756889,0.002651446,0.002111861,0.002313953,0.003237513,0.002906082,0.004407625,0.007331896,0.008012945,0.006699348,0.005721223,0.005139198,0.0051877,0.00523216,0.005733348,0.005644428,0.005068466,0.005591884,0.005886938,0.005808122,0.005100801,0.005496901,0.005391813,0.004870416,0.00360532,0.002580714,0.002010815,0.002204823,0.002990961,0.002708032,0.004342956,0.006984297,0.007885628,0.007065134,0.005860666,0.005213972,0.005110905,0.005228119,0.005414043,0.005414043,0.005151324,0.005519131,0.005836415,0.005842478,0.005593905,0.005488817,0.005668679,0.004732993,0.003950897,0.002724199,0.002152279,0.002398831,0.002986919,0.002938417,0.00443996,0.007162138,0.007622908,0.006844854,0.005763662,0.005288746,0.00516547,0.005157386,0.00551711,0.005325123,0.005298851,0.006006172,0.006355792,0.006335582,0.005941503,0.006058716,0.006048612,0.005250349,0.004631947,0.003288036,0.002392769,0.002582735,0.003568944,0.003249638,0.004678428,0.007255101,0.00883546,0.007190431,0.006125407,0.005810143,0.005832373,0.005442336,0.006321436,0.006489172,0.006371959,0.006859,0.008021029,0.008685912,0.00846159,0.008481799,0.009284104,0.008883962,0.007611926,0.00624975,0.005123526,0.004863781,0.006894157,0.004268944,0.00432248,0.005565688,0.007237179,0.007576236,0.007286749,0.00724511,0.007251059,0.007130109,0.006912002,0.007391837,0.007504856,0.008044174,0.009001861,0.010611886,0.011369311,0.012096995,0.011845181,0.011841215,0.0108637,0.00954118,0.008264264,0.007701152,0.008819445,0.005284132,0.004374032,0.004588173,0.005496291,0.006830708,0.008026329,0.007705118,0.007251059,0.007455286,0.007605978,0.007211403,0.007046832,0.007062694,0.006800966,0.006864415,0.007306577,0.007487011,0.008256333,0.007437441
NORTH RIVERDALE-FIELDSTON-RIVERDALE,0.00263291,0.001623628,0.00114367,0.000858438,0.001837551,0.002558859,0.00533987,0.009322145,0.011422988,0.007874045,0.00691413,0.006524679,0.006324468,0.006642611,0.008002948,0.010007799,0.008422568,0.008425311,0.007967294,0.005811599,0.0051616,0.004050841,0.003313078,0.00277004,0.001645568,0.000990084,0.000715822,0.000485443,0.001585231,0.002322994,0.005452317,0.0101559,0.01202362,0.008326576,0.007706746,0.007372147,0.00732278,0.007191134,0.008759909,0.011395562,0.008965605,0.010164128,0.008535015,0.006659067,0.00631624,0.005265819,0.003590082,0.003110124,0.002254429,0.001154641,0.000937974,0.000718565,0.001412446,0.002188606,0.005487971,0.010213495,0.012388388,0.008954635,0.00775337,0.007331007,0.008063285,0.007481851,0.009283749,0.010858009,0.008982061,0.010323199,0.008779108,0.006606957,0.005839025,0.005150629,0.003825947,0.00324177,0.001936286,0.001220463,0.0009654,0.000751476,0.001398733,0.002495779,0.005216452,0.010356111,0.012166236,0.008743454,0.008005691,0.007618982,0.007874045,0.008181218,0.009094508,0.011203579,0.009407166,0.010682482,0.008866871,0.007245986,0.006900417,0.005556536,0.00509852,0.004648731,0.002641137,0.0016154,0.001313712,0.000888607,0.001453585,0.002295568,0.005038182,0.009917293,0.011795983,0.00884493,0.007758855,0.007810965,0.007640923,0.008458222,0.009941976,0.011631426,0.009119192,0.009802103,0.00920147,0.007108856,0.006513708,0.006519194,0.006793455,0.006395776,0.004816651,0.003177914,0.002341054,0.001671028,0.001528412,0.001835171,0.00245138,0.003753759,0.004824724,0.005962961,0.006603387,0.006468843,0.007935366,0.007348757,0.007340684,0.007919221,0.007760459,0.007647443,0.007741623,0.007714715,0.007340684,0.007467155,0.007929984,0.007841185,0.005804199,0.004197752,0.003153696,0.001996623,0.001851316,0.001662956,0.002381417,0.003040679,0.003522344,0.004803197,0.005944124,0.006280483,0.006883237,0.007007017,0.006468843,0.006727167,0.006538806,0.006420408,0.006092122,0.005874162,0.005766527,0.005007703,0.004717089,0.004057827
NORTH SIDE-SOUTH SIDE,0.0060795,0.004098719,0.003061865,0.002302725,0.002245736,0.002015017,0.002517708,0.0035552,0.004482329,0.004450858,0.003674919,0.003306193,0.003304705,0.003476947,0.003537763,0.003730419,0.00372489,0.004339857,0.005627844,0.006127771,0.00642122,0.00659091,0.006937095,0.006437168,0.00449445,0.002651462,0.001769413,0.00123036,0.001316481,0.001464694,0.002322714,0.003656631,0.004711347,0.004640536,0.003560303,0.003191366,0.003181797,0.003325757,0.003591775,0.003686827,0.003679809,0.004454473,0.005997845,0.007124434,0.007296889,0.007768109,0.008590617,0.00846218,0.006048029,0.00347397,0.002233828,0.001515091,0.001468947,0.001531889,0.002420317,0.003734884,0.004916974,0.004864026,0.003863959,0.003415067,0.003387849,0.003456958,0.003597729,0.00373935,0.003845885,0.004662439,0.006249828,0.007123584,0.007651154,0.008350541,0.00935486,0.009573884,0.007219274,0.004527835,0.003036773,0.001940167,0.001667557,0.001565913,0.002439243,0.003870339,0.005123664,0.005082837,0.004000052,0.003651102,0.003484177,0.003620907,0.003775499,0.003934132,0.003910954,0.004845313,0.006356576,0.007529309,0.008116207,0.008979543,0.010591387,0.011541482,0.009614074,0.006685749,0.004827451,0.003045704,0.002407346,0.001763034,0.002448386,0.003606447,0.005005859,0.005214251,0.004229282,0.0039605,0.003869063,0.004051299,0.004249058,0.004483392,0.004838083,0.005860051,0.007742166,0.009304038,0.009987264,0.010726841,0.012569617,0.015919402,0.017353812,0.016600024,0.014647436,0.011259042,0.007332376,0.003205633,0.00215058,0.002049185,0.002722232,0.00361476,0.004458051,0.005440709,0.006323849,0.00701922,0.007750267,0.008461911,0.009241986,0.010324578,0.011860946,0.012994653,0.012783517,0.013407118,0.014954543,0.018329376,0.019866161,0.019620183,0.016509687,0.012856538,0.008252653,0.003581171,0.002216508,0.001824697,0.002218803,0.003254453,0.004282175,0.005540852,0.006273568,0.00681476,0.00696268,0.007360542,0.007675785,0.008031503,0.00865573,0.008600234,0.008316494,0.008406206,0.008667205,0.008008345
NORWOOD,0.004151823,0.002858872,0.002029307,0.001748346,0.001961397,0.002656474,0.004288974,0.006934796,0.009178484,0.00806929,0.007937465,0.007910834,0.007914828,0.007675146,0.007825613,0.007922818,0.007824282,0.007760367,0.006659161,0.005802965,0.005225065,0.004878858,0.004691107,0.004747033,0.003193095,0.00195607,0.001225041,0.000958728,0.001468717,0.002388829,0.004274327,0.00742348,0.009809647,0.008557975,0.008241062,0.008450118,0.008230409,0.007918823,0.008448786,0.0086392,0.008532675,0.008335603,0.0070067,0.006211755,0.00530629,0.004842905,0.004367536,0.004579255,0.003162469,0.002005338,0.001378171,0.001241019,0.001491354,0.002404808,0.004471399,0.00736356,0.009964108,0.008820293,0.008713768,0.008764367,0.008695126,0.008589932,0.008304977,0.008736404,0.008371555,0.008370224,0.007265024,0.00627567,0.005589914,0.005082587,0.004756354,0.004709749,0.003424788,0.002111864,0.001435428,0.001183762,0.001557932,0.002434103,0.004438109,0.007526011,0.010419504,0.008729747,0.008651184,0.008651184,0.008512701,0.008410171,0.00848607,0.008930813,0.009066633,0.008952118,0.007708435,0.007016021,0.006146509,0.005472736,0.005137182,0.005336916,0.003889504,0.002512665,0.001644484,0.001435428,0.001612526,0.002458071,0.004547298,0.007765693,0.010563313,0.009245063,0.009075954,0.009085275,0.008809641,0.00846077,0.008669826,0.009037338,0.008672489,0.008982744,0.008193126,0.008014696,0.007784335,0.00714252,0.006934796,0.007079936,0.005906425,0.004256388,0.003113252,0.002623336,0.002513595,0.002777496,0.003497345,0.005153914,0.006584468,0.007220705,0.006086714,0.006061891,0.00630489,0.006498243,0.006485179,0.006883643,0.006555726,0.006703354,0.007069158,0.007650525,0.007875233,0.007805992,0.007727605,0.007734137,0.007016901,0.005332897,0.004153179,0.003370621,0.002953866,0.002680819,0.002990446,0.004022535,0.004180615,0.005095124,0.005357719,0.005602024,0.005583734,0.005481831,0.005905118,0.006252632,0.005902505,0.005818893,0.005805829,0.006476033,0.006272229,0.005988731,0.005995263,0.005765329
OAKLAND GARDENS,0.002393889,0.00136702,0.001071795,0.001187318,0.001630155,0.002984339,0.004877629,0.008086595,0.010615261,0.008850329,0.007817042,0.008182864,0.008580776,0.008523015,0.009626899,0.010217349,0.008625701,0.008465253,0.007284354,0.006032857,0.007271518,0.004640165,0.003324489,0.002156425,0.001604483,0.000892093,0.000705973,0.001020451,0.001604483,0.002458068,0.004601658,0.008137939,0.010839888,0.009723168,0.007740027,0.008426746,0.00990287,0.011000337,0.011481681,0.01176407,0.009851527,0.009954213,0.008471671,0.006745247,0.007958236,0.00549375,0.003805834,0.00248374,0.001662245,0.001007615,0.000847167,0.001103884,0.001912544,0.002804637,0.004614494,0.008433163,0.011160785,0.009806601,0.00878615,0.008953016,0.010294364,0.009440779,0.010750037,0.011045262,0.010294364,0.009357346,0.007990326,0.006559127,0.006982711,0.005012405,0.003876431,0.002689114,0.001784185,0.001026869,0.000847167,0.00096269,0.001476125,0.002913741,0.005403899,0.009087793,0.011706309,0.010204513,0.008728388,0.008208536,0.009049285,0.009601227,0.011314815,0.011462428,0.010024811,0.009922124,0.008792568,0.007066144,0.007669429,0.005217779,0.003998372,0.002875234,0.001758514,0.001444035,0.00099478,0.001193735,0.001559558,0.002663442,0.004807032,0.008317641,0.010891232,0.009325256,0.009145554,0.00890809,0.009761676,0.00974884,0.010987501,0.010762873,0.008587194,0.009119882,0.007919729,0.007104651,0.006963457,0.006552709,0.0060842,0.004723598,0.003689948,0.002361315,0.00157421,0.001360117,0.00171274,0.002096848,0.002877656,0.003822182,0.005396391,0.006907633,0.006775399,0.008160704,0.008469249,0.007694738,0.006687244,0.00641648,0.006322027,0.006510932,0.007083945,0.007235069,0.007014679,0.006259059,0.006485745,0.005377501,0.004376303,0.00302878,0.00217241,0.001605694,0.001882755,0.00195202,0.002159816,0.002644673,0.003790697,0.005125627,0.006044966,0.006089044,0.005868654,0.005465657,0.005471954,0.004735223,0.004269257,0.004949316,0.004640771,0.004521131,0.004546318,0.004432975,0.004212586,0.003186201
OAKWOOD-OAKWOOD BEACH,0.00263812,0.002351813,0.001738296,0.001451989,0.002229109,0.003681098,0.003149384,0.008793734,0.01200447,0.008875536,0.008221119,0.007812108,0.00899824,0.007321295,0.007812108,0.006728229,0.006585075,0.005296691,0.005092186,0.004212812,0.00449912,0.004049208,0.004274164,0.00298578,0.002045054,0.001247483,0.000858923,0.001104329,0.002208659,0.002822175,0.004049208,0.00899824,0.00865058,0.008507427,0.009080042,0.007689405,0.007853009,0.007178141,0.007832559,0.007034987,0.007014537,0.005685251,0.005501197,0.005112636,0.00486723,0.00413101,0.004315065,0.003047131,0.001963252,0.001451989,0.000961176,0.001308835,0.001717846,0.002822175,0.004090109,0.008425624,0.011370503,0.01014347,0.008957339,0.009304998,0.00863013,0.007362196,0.008527877,0.007955262,0.00638057,0.006441922,0.005787504,0.005358043,0.004785427,0.004785427,0.005030834,0.003251637,0.002679021,0.001697395,0.001349736,0.001288384,0.002433615,0.003149384,0.003640197,0.008814185,0.008916438,0.009959415,0.009141394,0.009304998,0.008957339,0.00826202,0.0075258,0.007709855,0.007832559,0.006728229,0.005807955,0.00488768,0.005398944,0.004846779,0.005194438,0.003844702,0.00224956,0.002433615,0.00149289,0.001595142,0.001820098,0.002883527,0.003456142,0.008323372,0.010695635,0.00977536,0.010450228,0.008936888,0.008282471,0.007403097,0.010000316,0.008364273,0.007362196,0.007341746,0.008405174,0.009264097,0.008343822,0.007668954,0.009918514,0.008180218,0.004695136,0.004835589,0.002929444,0.003069897,0.002688668,0.002427827,0.003390932,0.005678306,0.00890872,0.008968914,0.008507427,0.008567621,0.008206456,0.007122963,0.008968914,0.00826665,0.007885421,0.007504192,0.009350143,0.010253054,0.009330079,0.009972149,0.011296418,0.010032343,0.006922316,0.005577983,0.004093196,0.003230414,0.00317022,0.002809056,0.002929444,0.003992872,0.003892549,0.005317142,0.007143028,0.008106133,0.007423934,0.006320376,0.00702264,0.006661476,0.00638057,0.005718435,0.005277012,0.005658241,0.006179923,0.005778629,0.005256948,0.00381229
OCEAN HILL,0.005282624,0.003446262,0.002266865,0.001873358,0.002057219,0.002801629,0.004846516,0.008752429,0.008954227,0.00712347,0.005785998,0.005034861,0.005210874,0.005310651,0.005864475,0.005705279,0.006011339,0.006152598,0.006040488,0.005782635,0.00544182,0.005616712,0.005392492,0.005222085,0.004077441,0.002686156,0.001791518,0.001439493,0.001648017,0.00247651,0.004736648,0.008982254,0.00909997,0.007233338,0.005640255,0.00504383,0.004972079,0.005223206,0.005856627,0.00577815,0.005958647,0.006605522,0.006631307,0.00641942,0.005760213,0.005483301,0.005464242,0.005173877,0.004074078,0.002753422,0.001871116,0.001615505,0.001734342,0.002519112,0.004812883,0.009417241,0.009533836,0.007570789,0.006123449,0.005438457,0.005261323,0.005322984,0.006208653,0.005996765,0.005957526,0.006928399,0.006902614,0.006503502,0.006071878,0.00577815,0.005668282,0.005358859,0.004345384,0.002874501,0.002091973,0.001621111,0.001954078,0.002522475,0.005216479,0.009245713,0.009688548,0.007867881,0.006255739,0.005513571,0.005372312,0.005546082,0.006469869,0.005997886,0.006467627,0.007169436,0.007314057,0.006997907,0.006706421,0.006486686,0.006538256,0.00614475,0.004991138,0.003431688,0.002403639,0.001938382,0.002025828,0.002725394,0.005176119,0.009641461,0.01002712,0.008056226,0.00657301,0.005882413,0.006033761,0.006331974,0.007015845,0.00672548,0.007164951,0.008365649,0.008624624,0.008761398,0.008760277,0.00888584,0.009162752,0.009245713,0.008376099,0.006643682,0.004873867,0.00397301,0.003231645,0.00313155,0.003787119,0.005113655,0.006348896,0.007412545,0.00731795,0.007442244,0.007405945,0.007262952,0.007842624,0.007859124,0.00771833,0.008182508,0.008869975,0.009267056,0.009477146,0.009833529,0.010250409,0.010384603,0.009165861,0.007608336,0.005343544,0.004161101,0.003643026,0.002995157,0.003233845,0.004515284,0.005086156,0.006385194,0.007628135,0.007663333,0.007001165,0.007180456,0.008042815,0.007645734,0.006967066,0.007156257,0.007128759,0.00731905,0.00731795,0.007138658,0.007198055,0.006527087
OCEAN PARKWAY SOUTH,0.003147938,0.001938693,0.001337971,0.00088938,0.001298963,0.001989403,0.003772065,0.008772878,0.014475834,0.013079351,0.009950917,0.007856192,0.008956215,0.007454411,0.007563633,0.007914704,0.007653351,0.008706565,0.008784581,0.007965415,0.007142348,0.005289472,0.005332381,0.003331275,0.002430193,0.001451094,0.000901083,0.000612424,0.000951793,0.002301466,0.003783767,0.009420409,0.015060953,0.013481133,0.010891008,0.008589541,0.009268279,0.007809383,0.007813284,0.008070736,0.008324287,0.00892891,0.009291683,0.008811886,0.007325685,0.005660047,0.005507916,0.003834477,0.002738355,0.001583721,0.00118194,0.000897182,0.001131229,0.00207132,0.004056822,0.009279981,0.015170175,0.013793196,0.011011932,0.009139553,0.009381402,0.008027827,0.008499823,0.008421807,0.008160454,0.009580342,0.00947112,0.008913307,0.007817185,0.006526023,0.006381694,0.004298671,0.002956799,0.001735852,0.00118584,0.000959595,0.000920587,0.002184443,0.004138739,0.009377501,0.014132565,0.013274391,0.010848099,0.008921108,0.008776779,0.007789879,0.008082438,0.008273577,0.008425708,0.009354096,0.009408707,0.00902643,0.007906903,0.006506519,0.006077432,0.004809675,0.003900791,0.002461399,0.00133407,0.00103371,0.001142932,0.001926991,0.003370283,0.0088821,0.013036442,0.010941718,0.00858564,0.00735299,0.00754803,0.007442709,0.008137049,0.007633847,0.008027827,0.006826384,0.006377793,0.005461107,0.004189449,0.003510712,0.003830576,0.003342978,0.00282064,0.002066683,0.001848533,0.001442851,0.001416061,0.001067786,0.001228528,0.001997794,0.002713478,0.003245458,0.003145951,0.003417681,0.003314347,0.003563115,0.003429163,0.003452126,0.003279903,0.003723857,0.005335104,0.006115851,0.006709066,0.007087957,0.006257457,0.005610662,0.00464621,0.003521016,0.002445575,0.002135572,0.002081992,0.00163421,0.002307796,0.00328373,0.00547671,0.007723271,0.007788333,0.007325243,0.007524257,0.007562529,0.007478331,0.006843017,0.007130057,0.007011414,0.007298453,0.007463022,0.006762646,0.006004862,0.005863256,0.004366825
